marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	49148452	RL1OHWOHPM7RO	1419701630	307676830	Chuck Close: Face Book	Books	5	8	9	N	N	Close and personal	The autobiography assignment. Oh, it exists. It exists and children's librarians know to fear it. At a certain time of year a child will approach the reference desk and utter the dreaded words, \\"I have to read an autobiography of somebody famous\\". Never mind that while biographies are plentiful, good autobiographies come out once in a blue moon and, when they are written for kids, tend to be about children's authors anyway (See: Jack Gantos, Beverly Cleary, Jerry Spinelli, Walter Dean Myers, Jean Fritz, etc.). If a kid wants somebody famous in a field other than writing, the pickings are slim. You might find a good Ruby Bridges book or [[ASIN:0689867476 To Dance]] by Siena Siegel or that children's autobiography Rosa Parks wrote. Beyond that, you're on your own. It is thereofre with great relief that we come across Chuck Close: Face Book. Sure, I'm relieved that at long last there's an autobiography for kids by someone outside the children's literary sphere, but what really thrills me is the sheer splendor of the thing. Chock full of gorgeous full-color reproductions of Close's work and biographical info, the real treat is at the center of the book. It's a game, it's informative, it's what we all needed but didn't know it yet.<br /><br />Culled from interview questions lobbed at the artist Chuck Close by P.S. 8's 5th grade students, this is a title that is part Q&A, part explanation of artistic techniques, and part flip book. From his earliest days Chuck had the makings of an artist. Which is to say, he was a bedridden kid whose poor health enabled him to draw. His parents encouraged Chuck's desire and though he was not a particularly good student in other areas, in art he thrived. Eventually he was able to cultivate a style entirely of his own, until \\"The Event\\" when he was paralyzed. Yet even after that trauma he was able to continue his art. The children's questions go through Close's life and even allow him to explain his artistic techniques. Backmatter includes a Timeline, Resources, a Glossary, a List of Illustrations and an Index. Curiously the only other children's book about Chuck Close ([[ASIN:0789426587 Chuck Close Up Close]] by Jan Greenberg) is not one of the eight books listed in the Resources section at the back of the book.<br /><br />We talk all the time about role models and how to find them. Chuck Close is probably as close as you can get to a perfect role model in terms of difficulties he has faced. First and foremost there was the nephritis that rendered him bedridden at the age of 11 and gave him plenty of drawing time (he and Andy Warhol have this much in common). Then there was his prosopagnosia or \\"face blindness\\" which kept him from recognizing other people. Add onto that the fact that he got terrible grades (graduating high school without being able to add, subtract or multiply) and then later suffered a collapsed artery in his spine which paralyzed him from the waist down and you basically have a fellow who knows adversity better than most. With all that in mind, the book certainly makes it clear that his success wasn't the result of being some kind of an artistic genius. Over and over again Chuck reiterates that \\"Inspiration is for amateurs. Artists just show up and get to work. Every idea occurs while you are working\\" and later \\"Ease is the enemy of the artist. Go ahead and get yourself into trouble.\\"<br /><br />The book's job was to organize the questions and answers in such a way as to create a kind of narrative. The kids questions tend to be things like \\"Do you work from live models or photographs?\\" and \\"Do others help you make your art?\\" Fortunately someone took the time to find the questions that seem the most biographical and put them at the start. Then she played with them, making \\"How did you become such a great artist?\\" first as a kind of jumping off point for the book and \\"Do you have any advice for young artists?\\" last. The selection of the art and photographs must have taken some timeas well (luckily Chuck was the kind of kid who liked to have interesting pictures taken with monkeys or top hats), and the end product is ultimately vibrant. I was relieved to see that Chuck's most famous self-portrait, the one taken in 1968 of him smoking a cigarette, was included in the book. In an era where cigarettes are airbrushed out of 1940s dust jacket photos (see: Goodnight Moon) it comes as an odd relief to see the past unwhitewashed. And don't worry, oh ye concerned parents. Chuck takes the time to inform the kids that smoking isn't the way to go and that he did it \\"before people knew how bad smoking is for the body\\".<br /><br />You can see why Close is such a perfect artistic subject for children. He only does faces, not nudes or cow corpses cut in half or profanity laden photography. Just faces. Sometimes his subjects don't wear shirts, but since you're only getting their faces anyway it's hardly do or die. School assignments of Mr. Close are therefore inevitable. With that in mind there seems to have been a conscious effort to make this book as enjoyable as possible. A Q&A book with photographs spotted throughout the text could have been easy enough as it was. Dry but easy. I'd love to know whose idea it was to make the center into a flip book of fourteen of Close's portraits. They line-up beautifully against one another. Even if you look at a face that was painted in the early 70s and compare it to one taken in the last few years, because Close is such a master they still line-up. Kids will enjoy the simple rudimentary aspects of the biography but they'll pore over the images in the flip section. For once you can hand them a nonfiction title that's loads of fun.<br /><br />One of the book's strengths is that Close is the perfect subject for kids because he is in a unique position that allows him to teach them about different painting techniques. In the course of the book seventeen different processes are explained to kids. Unfortunately for us, in the interests of time or space Chuck will usually give a rough overview of a process but not explain it in any depth. For example a mention of Close's tapestries simply says that they're woven in Belgium and that Close takes \\"the photographs they are made from\\" and he oversees each step of the process. I'm not quite sure what that means and I'm not sure a kid would either. Fortunately a Glossary at the back does provide a little insight as to what an acid bath or a silkscreen might be. Therefore the book acts as a kind of starting point for kids interested in these techniques. For more information they'll have to seek out other books on their own.<br /><br />Though he doesn't belabor the point, it is clear after reading this book that much of Close's life can be attributed to the plethora of art classes he had access to as a kid. Even though he grew up in what he describes as a poor town, his school still had the time and resources to hand their students art materials. In an age when artistic programs are increasingly cut in the name of testing it's important to see how future artists may only appear where schools foster these programs. Certainly Mr. Close's life is evidence of this. His autobiography is bound to interest budding artists and, thanks to its eclectic formatting, even those kids without a drop of artistic interest in their blood. Though it is only 56 pages this is one title that delivers a wallop. A great way to present an artist. Let us hope that other books will follow in its footsteps even as young artists follow in Mr. Close's.<br /><br />For ages 9-12.as well (luckily Chuck was the kind of kid who liked to have interesting pictures taken with monkeys or top hats), and the end product is ultimately vibrant. I was relieved to see that Chuck's most famous self-portrait, the one taken in 1968 of him smoking a cigarette, was included in the book. In an era where cigarettes are airbrushed out of 1940s dust jacket photos (see: Goodnight Moon) it comes as an odd relief to see the past unwhitewashed. And don't worry, oh ye concerned parents. Chuck takes the time to inform the kids that smoking isn't the way to go and that he did it \\"before people knew how bad smoking is for the body\\".<br /><br />You can see why Close is such a perfect artistic subject for children. He only does faces, not nudes or cow corpses cut in half or profanity laden photography. Just faces. Sometimes his subjects don't wear shirts, but since you're only getting their faces anyway it's hardly do or die. School assignments of Mr. Close are therefore inevitable. With that in mind there seems to have been a conscious effort to make this book as enjoyable as possible. A Q&A book with photographs spotted throughout the text could have been easy enough as it was. Dry but easy. I'd love to know whose idea it was to make the center into a flip book of fourteen of Close's portraits. They line-up beautifully against one another. Even if you look at a face that was painted in the early 70s and compare it to one taken in the last few years, because Close is such a master they still line-up. Kids will enjoy the simple rudimentary aspects of the biography but they'll pore over the images in the flip section. For once you can hand them a nonfiction title that's loads of fun.<br /><br />One of the book's strengths is that Close is the perfect subject for kids because he is in a unique position that allows him to teach them about different painting techniques. In the course of the book seventeen different processes are explained to kids. Unfortunately for us, in theinterests of time or space Chuck will usually give a rough overview of a process but not explain it in any depth. For example a mention of Close's tapestries simply says that they're woven in Belgium and that Close takes \\"the photographs they are made from\\" and he oversees each step of the process. I'm not quite sure what that means and I'm not sure a kid would either. Fortunately a Glossary at the back does provide a little insight as to what an acid bath or a silkscreen might be. Therefore the book acts as a kind of starting point for kids interested in these techniques. For more information they'll have to seek out other books on their own.<br /><br />Though he doesn't belabor the point, it is clear after reading this book that much of Close's life can be attributed to the plethora of art classes he had access to as a kid. Even though he grew up in what he describes as a poor town, his school still had the time and resources to hand their students art materials. In an age when artistic programs are increasingly cut in the name of testing it's important to see how future artists may only appear where schools foster these programs. Certainly Mr. Close's life is evidence of this. His autobiography is bound to interest budding artists and, thanks to its eclectic formatting, even those kids without a drop of artistic interest in their blood. Though it is only 56 pages this is one title that delivers a wallop. A great way to present an artist. Let us hope that other books will follow in its footsteps even as young artists follow in Mr. Close's.<br /><br />For ages 9-12.	2012-05-03
US	47098686	R3OC7THZ0EN92Y	1434392147	399375437	How a Business Works: What Every Businessperson, Citizen, Consumer, and Employee Needs to Know About Business	Books	4	0	0	N	N	Great Insight For Business Majors	How A Business Works was an excellent book to read as I began my first semester as a college student. Although my goal is to major in Business, I started my semester off with no idea of even the basic guidelines a Business undergrad should know. This book describes in detail every aspect dealing with business relations, and I enjoyed reading it. It felt great going to my additional business classes prepared and knowledgeable on the subject they were describing. Very well written, Professor Haeberle! I recommend this book to anyone and everyone who would like additional knowledge pertaining to business matters.	2012-05-03
US	49541983	R14PMAJTY0EAAT	1937007456	411822135	The Lost Fleet: Beyond the Frontier: Invincible	Books	4	135	142	N	Y	Good Continuation To The Series	Bottom line is this book is probably slightly better than average compared to the series as a whole.<br /><br />The good:<br />X New race encounters/tactics/relationships<br />X Same great space battles, but having to use some new tricks<br />X Dealing with the complications of aging fleet ships<br />X Some interesting events dealing with Syndics<br />X Nice growth of some 2nd-tier characters<br />X Less rehash/recap of what's in previous books (I guess the author realizes people buying this book will have almost certainly read one of the previous ones.)<br />X Less emphasis on the love/jealousy triangle between Geary, Diplomat Rione, and the Dauntless Captain<br />X Author picked a nice stopping point (not a terrible cliffhanger)<br /><br />The bad:<br />X How many times does the main character have to say \\"I'm not Black Jack\\"? Seriously, we get it already. By now it's well into the hundreds.<br />X Same corny dialog. Probably a bit more than usual.<br />X A lot of characters remain very 2-dimensional / stereotype<br />X $13.00 for the kindle version. 'nuff said.<br />X At the end the author plugs another book \\"The Lost Stars: Tarnished Knight\\". It's basically part of the same timeline told from Syndic perspective. I think we need to focus on finishing the main story before we start milking it via side shows.<br /><br />One last thought to my fellow readers hooked on stories like this: I recently stumbled across another series identical in flavor but actually a bit more intense: \\"Aurora: CV-01 (The Frontiers Saga)\\" is the first in the series. Short & cheap little books, but they are high-impact. Really surprised me. Might help with your craving for more until the next book in this series comes out.	2012-05-03
US	48189497	R106WFZ7O3KBZX	0312614780	670751034	The Demon Trapper's Daughter: A Demon Trappers Novel	Books	3	0	0	N	N	The Demon Trapper's Daughter	Riley is a young girl with the world on her shoulders.  She is trying to make everyone proud of her in this she is making trouble.  See Riley is a trying to follow in her father's foot steps....she is trying to become a demon trapper.  In this book the would has gone to hell....literally....Lucifer is on Earth and he is releasing demons to go bump in the night.  But see there is a snag in Riley's plan, something has happened to Riley that she will never forget.....her father dies.<br /><br />Now Riley is more determined to make her dad proud and become a demon trapper.  But something is standing her way....her feelings for someone.  Well that someone was her father's partner and is now her trainer.<br /><br />This book was kind of amazing.  This book has everything that you need to fall into a world that just wraps you in and does not let you out.  It was a perfect mixture of excitement, love, and tragedy.  I think that Jana Oliver really out did herself and made a world that is both scary and thrilling.  So thank you Jana, you did a great job!!!	2012-05-03
US	10907042	R1VMPLUWOKX6H9	0983797706	102387607	Igniting Your True Purpose and Passion: A Businesslike Guide to Fulfill Your Professional Goals and Personal Dreams	Books	5	0	0	N	N	This is an inspirational and insightful book that is well written and contains some profound methods to improve your thinking an	This is an inspirational and insightful book that is well written and contains some profound methods to improve your thinking and improve your life. The ideas and methods that Robbins suggests are not just theory but I can attest from personal experience that they really work as I have successfully used some of the concepts. Fried summarizes the best personal development strategies and combines it with brilliant business principles to help you become the entrepreneur of your own existence. I LOVED it.	2012-05-03
US	33323458	RC0KYR31DDPIH	0890515840	696139604	Deadly Disclosures (Dinah Harris Mystery)	Books	3	1	2	N	N	Decent Read, No Literary Masterpiece	I purchaed all three books in this series after hearing rave reviews, and was very excited to get them.  I enjoy crime fiction and science, so the combination of the two intrigued me- as did the fact that the books espouse views with which I agree. However, I was vastly disappointed with Deadly Disclosures (the second book in the series, The Shadowed Mind, was better in my opinion) because of the hype.  I'm left in a quandry, because it WAS very difficult to put the book down, yet it just wasn't the quality I was expecting. Conversely, the plot line was quite compelling and for an easy, quick read- it was enjoyable. The book has definite pros and definite cons. Becuase most of the reviews are very positive, I've chosen to list the cons first, followed by pros.<br /><br />CONS:<br />1. The biggest Con, and by far the most distracting, is the clear reliance Ms. Cave has on other works. Anyone familiar with John Grisham would probably quickly recognize the parallels between Deadly Disclosures and The Appeal. It's as if Ms. Cave liked the political corruption/politician supported by corrupt group/conspiracy themes in The Appeal, then tweaked them to fit Deadly Disclosures.  Secondly, Ms. Cave appears to draw from NCIS and change the NCIS characters ever so slightly. For instance, instead of a young, spunky, jokey goth female lab worker, there is a young, punk/gothy, spunky, jokey male lab worker.  Instead of a British, highly intelligent, trivia-spewing,  bowtie-wearing older doctor who talks to the bodies on whom he performs autopsies, there is a highly intelligent,  trivia-spewing, bowtie-wearing older doctor who nicknames  the bodies on whom he performs autopies.  Dinah Harris and her partner share a take-off of the witty banter shared between NCIS' Ziva and Tony. Any NCIS fan would likely immediately think \\"female Abby!\\" \\"Ducky!\\" \\"Ziva!\\" \\"Tony\\" when reading about these characters. The similarities between The Appeal and Deadly Disclosures fade somewhat as the DeadlyDisclosures unfolds. The character simiilarities with NCIS, however, remained jarring. It was as if Ms. Cave developed a plot line, then couldn't invent characters so decided to people it with character types she had seen proven successes elsewhere. The result was a flat, unreal, and even spoof-like feeling.  Perhaps a non-fan of NCIS would find the characters ring true- I certainly didn't.<br /><br />2. The writing was just, simply, not  advanced enough for the type of novel. It sounded like young-adult fiction writing, yet was attempting to cover fairly lengthy scientific arguments and moral themes which are, while not inappropriate for younger readers, likely boring and unrelatable to most. Not only did the novel sound as if it was written FOR a 15-year-old, it also sounded as if it was written BY one.<br /><br />3. Related to #2, the emotions and anguish of the main character seemed contrived- like someone was trying to imagine how a person going through heartache would react, rather than actually writing about true, raw heartache.<br /><br />4. There is a grand tradition of discussing scientific or philosophic principles through drama, prose, and poetry stemming from the Greeks and traveling right up through Bunyan's Pilgrim's Progress, the works of Milton, Dante's Inferno, and the layered allegories of George MacDonald and C.S. Lewis.  However- in order for such a scheme to ring true, it requires thought and precise focus--neither of which were applied here, it seems. Again, instead of creating characters which espouse their own views, Ms. Cave puts the words of well-known Creationist apologists in her characters- practically VERBATIM from the apologists talks and books. The characters ALL sound the same when they delve into the scientific discussions. They do not have their own voices (instead, they all speak with the voice of the apologists). As such, the book turns into an apologetics textbook. And, while I love science- there were just far, far, FAR to may pages-long apologist debates or discusions in throughout. If, for example, Ms. Cave had managed to inject some of these principles and debates into the crime investigation itself, rather than fairly surpurflous discussions, it would have been less draining to read.<br /><br />5. The end is a bit hokey. Unfortunately, though The Shadowed Mind was better throughout, the ending was similarly hokey.<br /><br />6. As other reviewers have mentioned, the editing was atrocious.  One of the most obvious and glaring problems was the fact that everyone was \\"ringing\\" instead of \\"calling\\" each other. The second most glaring were obvious typos- both mis-spellings and wrong words. Someone should have Americanized the verbage (considering the book is very heavily focused on American politics and based entirely in America) and  performed a SPELL CHECK before publication, at the least.<br /><br />PROS:<br />1. The plot line is interesting and intriguing. Though it seems very close to The Appeal at first, it soon veers into an entirely different direction.<br /><br />2. Even with the problems outlined above, the book was pretty hard to put down.<br /><br />3. The book is very clean- PG or lower. Very refreshing in the crime fiction realm.<br /><br />4. Ms. Cave worked out (most of) the kinks in Deadly Disclosure. The writing matures greatly in The Shadowed Mind and the Eugenics discussions are better (and more believably) interwoven with the story. The second book is better by far- and it is worthwhile to read Deadly Disclosures to set the stage for The Shadowed Mind.<br /><br />5. The book comes from a unique and different viewpoint- one which many would oppose, but which nonetheless is at least worth exploring.<br /><br />My overall feeling is, it's just a shame Ms. Cave didn't have a better editor and a couple more re-writes before Deadly Disclosure was published.  My initial impression after reading Deadly Disclosures is that the writer was not particularly great. The Shadowed Mind shows much better, more developed writing skill- which probably would have been apparent in Deadly Disclosure had it been worked over a little more.	2012-05-03
US	17627741	RXMBGO532ODUC	1423151283	204018929	The Duckling Gets a Cookie!? (Pigeon)	Books	5	0	0	N	N	Loved it!	My twins are 3 and they love the pigeon books!  This one and \\"Don't let the pigeon drive the bus\\" are their favorite.  The illustrations and humor of this author is so great.  I giggle as much as they do and I don't really mind reading it over and over :)  I would definitely give these as gifts too!	2012-05-03
US	15075845	R2HEBPAK5BLOE8	0812979117	928540834	Let's Take the Long Way Home: A Memoir of Friendship	Books	4	0	0	N	Y	Enjoying the long way home	A well written memoir celebrating life and friendship.  Ms. Caldwell opens her heart and shares her grief in a quiet and strong way.  An excellent resource for grief counselling and encouragement.	2012-05-03
US	14940739	R1QXHCSM996P57	1445604752	222772077	Spitfire Ace of Aces: The Wartime Story of Johnnie Johnson	Books	4	2	2	N	N	Engaging Account of the Combat Career of an RAF Legend!	Back in 1964, I was introduced to 'Johnnie' Johnson, the legendary RAF fighter ace, through reading his evocative WING LEADER autobiography. What a marvelous piece of writing that was; who would have thought a fighter ace could spin such memorable prose?!? Johnson's life and combat career are wonderfully chronicled in Dilip Sarkar's SPITFIRE ACE OF ACES, a 2011 Amberley Publishing release.<br /><br />With 38 1/2 kills, Johnson is the RAF's official top ace. All his kills were enemy fighters; all were scored while flying Spits. Yet, even more importantly, Johnson was one of the best fighter leaders the RAF produced during the war. These accomplishments resulted from Johnson being an avid hunter pre-war and an aggressive, enthusiastic sportsman who possessed the ability to motivate and lead men into combat. Initially flying with one of the most charismatic wing leaders - Douglas Bader - Johnson surpassed Bader, not only in terms of kills, but also in truly effective leadership that made every man in Johnson's unit feel important and part of a team.<br /><br />Sarkar does a fine job of relating Johnson's wartime career and the greatness inherent in the man. He interweaves material from interviews done with JEJ and his fellow RAF compatriots, Johnson's WING LEADER book, wartime news articles and official documents to create a multi-dimensional portrait. The text is illustarted with over 100 photographs, many of them rare.<br /><br />SPITFIRE ACE OF ACES is, very likely, THE definitive account of the life and times of this RAF legend. It deserves five stars. I had to give it four - actually 4 1/2 - because Sarkar didn't include an index.<br /><br />In any case, SPITFIRE ACE OF ACES is a wonderfully-researched, nicely-illustrated and appealing book that will appeal to all air combat enthusiasts. Highly recommended.	2012-05-03
US	52957782	R23ZMQX9K1JTTA	1844159493	417766244	Artillery in the Great War	Books	5	1	3	N	Y	kapow	very well done bk on the use of ARTILLERY IN WW1.not a quick read, a real book.wish they had included a bit more picts	2012-05-03
US	51700776	R2PV6J861W6R5P	0978806506	581552171	Cancer: Step Outside the Box	Books	5	1	1	N	Y	Learn The Truth	This is an exceptional book with regard to thinking and using the knowledge that is incased in this most compelling book.  Too often we humans believe the traditonal medical professionals and the AMA.  This gives one a comprehensive understanding of alternative treatments and taking responsibility for our choices.  A must have for your library.	2012-05-03
US	15803194	R1PVQ4PJF5ATO3	0873495411	191851187	Quilting to Soothe the Soul: Create Memories for Today, Tomorrow, & Forever	Books	1	5	5	N	Y	More WHY to make a memory quilt than HOW	Very artistic quilts shown, no detailed instructions.  More on the theory of making memory quilts.  I was diappointed in the book. I had expected moreinstructions on the actualy making the quilat	2012-05-03
US	11246064	R2K3JTWHESXQKG	0385618263	56467621	DFC Library: Mezolith	Books	5	0	0	N	Y	Excellent graphic novel!	Its been decades since i bought a comic or graphic novel, but as an anthro/archaeology grad student i was captured by what I saw and read in this wonderful book. art work was fantastic and the storyline thrilling. a great price for such an amazing piece of work too. 5 stars from me on this book!	2012-05-03
US	20538072	R33QIDQH1HZDT2	140168680X	943813098	Garden of Madness	Books	5	1	1	N	N	Fantastic	Once again, Higley has created a historical masterpiece.  Like her earlier works, this book transports you to an ancient setting and the characters come alive within.  Garden of Madness takes on Ancient Babylon - a time period that I thought I would not enjoy as much as the others.  However, I was very wrong and have not been able to put this wonderful book down.	2012-05-03
US	33630332	R16PWFNQJ701JQ	1937007448	512918432	Deadlocked (Sookie Stackhouse/True Blood, Book 12)	Books	2	12	16	N	N	Disappointed	CONTAINS SPOILERS!<br /><br />First off, when I have been a HUGE Sookie fan.  I loved these books and have read them over and over.  When I just picked up Deadlocked, I was like, what the heck!!!  This isn't nearly long enough!<br /><br />I felt like the book was filled with fluff and the plot line was thin.  So much time was spent on Sookie doing chores.  Perhaps the author wanted us to see her doing every day things?<br /><br />Like other reviewers said, if you like Eric, you won't like this book.  I don't understand what happened to his character so fast.  The majority of the series was built of the Sookie/Eric tension and then they got to a great relationship.  I often found Sookie annoying, but Eric's character kept yanking me back with his humor and whit.  This book makes him look terrible.  I feel let down in that so many years were invested in getting to see him become a better person and love Sookie, just to have them appearing to go their separate ways.<br /><br />There was too much Bill in this book.  We went books and books without Bill, and now he was in this book so much.<br /><br />I felt from the very beginning Sookie would end up with Sam.  I really didn't want this to happen.  Couldn't the girl just have a close guy friend?  I was hoping she'd use the cluviel dor to make Eric human.  Perhaps he wouldn't have wanted it, but if she was being such a baby about it, why didn't she at least talk to him about it?<br /><br />Anyway, I felt the author was really trying to wrap things up in this book, getting ready for the last one next year.  I thought things were too rushed and I don't like where things are going.  The Fae left too quickly.. Anyways, this is my opinion, I hope the next book is longer (without the fluff) and leaves us satisfied.. but I'm thinking I'm going to be disappointed with that one as well.	2012-05-03
US	21965927	R3CRDX2Y3EW8IL	1439195390	38553937	My Fair Wedding: Finding Your Vision . . . Through His Revisions!	Books	5	0	0	N	Y	Greatest Wedding Planning Book	The book came in great condition and it was exactly what I thought it would be. I love the price I paid for the book. I will continue to purchase books from Amazon.my fair Wedding by David Tutera is the best book I've read about wedding planning thus far. I will recommend it to other wedding planners I meet.Before I purchased the book I wanted to know what David was like and how much information he put into his planning of weddings.Now that I've read the book and looked at all the great pictures I am so excited about using some of the ideas I read about in the book. After reading this book, I have been drawn to find the TV show that David Tutera has. I was amazed to see the show and it made me feel like I was there in person with him as he met with all the brides.	2012-05-03
US	20199136	R2PW45577QK30I	0451216954	724980281	Dark Lover (Black Dagger Brotherhood, Book 1)	Books	5	1	1	N	Y	Transforming	This book opened a doorway for me, I fell in love with the story and the characters, My heart raced, the tears poured and I felt like I was buckled in for an extraordinary adventure. I highly recommend this book and all the Black Dagger Brotherhood books	2012-05-03
US	41063461	R1BN1G2TPKIBC3	0393057941	118285489	The Bread Bible	Books	5	0	0	N	N	Great book for beginners	I disagree with those reviews that say this is not a book for beginners.  Perhaps if you just want to make a loaf of bread some weekend, then this book isn't for you.  But for \\"serious\\" beginners who want to have success in short order,  this book is great!  The recipies, if followed closely, will lead to successful loaves and progressivly increased bread making skills.  I have had great success with sourdoughs and now bake with sourdough almost exclusively.<br /><br />I hope that the Cake Bible is as good.	2012-05-03
US	23867557	R3MFQUYVC1FDU3	1439049149	93790816	Experimental Organic Chemistry: A Miniscale and Microscale Approach (Available Titles CourseMate)	Books	4	0	2	N	Y	A good text	Using this for my lab class.  It's a decent text, though the portions explaining the chemistry itself are sometimes needlessly complicated relative to the actual concepts you need to learn.  Still, it does the job, and for the most part is easy enough to use.	2012-05-03
US	11284748	R3P3JK9ZW23T8Q	1569757429	119202813	Raw Food Cleanse: Restore Health and Lose Weight by Eating Delicious, All-Natural Foods  Instead of Starving Yourself	Books	5	1	1	N	N	One of My All-Time Favourite Recipe Books	I discovered this little gem when I joined Penni Shelton's Raw Food Rehab social network on Ning.  Shelton is a vivacious, caring raw foodie in Tulsa, OK.  She was cured of a long bout of debilitating IBS with a strict raw food diet.  She clearly wants to get the healing message out.<br /><br />Initially I thought I would carry through with one of the juice detoxes (the 7-Day Rejuvenation Cleanse)but I am quite hopeless with juice fasts and more than anything else I fell in love with the various recipes.  My absolute favourite is \\"Spicy Green Tomato\\" which is like a really really fresh V8 juice (without the tinny aftertaste or any of the preservatives and extra sodium). This recipe contains 'arugula' a uniquely-flavoured green that I have since been planting in my yard.<br /><br />So, if you are looking for a pretty little paperback with a pile of excellent juice recipes and four well-set-up detox regimens (3-Day for Energy, 7-Day Rejuvenation, 14-Day Deep Tissue, and 28-Day Total Reset Cleanse), you can't beat this book for a healthy bargain!	2012-05-03
US	44335135	RFGW21VUWFGJE	1608322858	343670373	Do It Well. Make It Fun.: The Key to Success in Life, Death, and Almost Everything in Between	Books	3	2	2	N	N	Left me wanting more	Reading this book, I hoped to find more about success in life in general... but mostly what I found was about finding fulfillment in the daily grind. Don't get me wrong, I have nothing at all against making the most of fulfilling our responsibilities. We all need to do it. And really enjoying one's job, etc., is certainly a skill vital to having a great life. But when it comes to living -- just living -- there's more to life than \\"spicing up meetings.\\"<br /><br />And that's where this book left me feeling a bit left down. I think what it comes down to is this: Culberson makes a lot of assumptions that I and many others simply don't agree with. What he takes as the basic framework of life -- meetings, taxes, even having a job at all -- many others have managed successfully to do without. Take, for example, the inspiring story of the man who walked across America, [[ASIN:096387845X I Walked to the Moon and Almost Everybody Waved: The Curiously Inspiring Adventures of a Free Spirit Who Changed Lives]] by Ed Carlson.<br /><br />So if you are simply looking for a nice read on how to make the most of the rat race, I recommend Do It Well Make It Fun. But if you are looking for something more substantial that really digs in and questions common assumptions, I recommend looking somewhere else.	2012-05-03
US	11927590	RJ6KGXDNJM5Y0	0307379930	228747192	The O'Briens	Books	5	2	3	N	N	Another fiercely beautiful book from Behrens	Tough to follow through when your debut novel is as stunning as The Law of Dreams, but Peter Behrens delivers with his second book. Again, his particular voice keeps you pinned to the page, the language always beautiful as the characters navigate lives both lucky and miserable. The narrative is full--impressively epic and superbly paced, given the sweeping terrain. But perhaps the best thing about PB is that he is authentic, incapable of false notes/forced epiphanies/melodramas. Tender moments are hard won.	2012-05-03
US	35234029	R3CADUQZM97YQZ	0323056024	860620553	Rehabilitation of the Hand and Upper Extremity, 2-Volume Set: Expert Consult: Online and Print, 6e	Books	1	2	6	N	Y	dissappointed	I too only received one volume. I got the second volume and not the first. I thought i was getting both volumes.	2012-05-03
US	50935648	R33PY7E1UTGCQW	0446699497	450326377	A Field of Darkness (Madeline Dare, Book 1) (A Madeline Dare Novel)	Books	2	1	2	N	N	Gratuitously violent and too taken with one's own cleverness.	I'm with the review by Eileen Duncan on this one.  While the author did occasionally show some flair for writing witty sentences and funny descriptive phrases, I found all of the characters unbelievable and unsympathetic, and their motivations completely unconvincing.  The real teller of how self-consciously congratulatory this book is appears at the back, where the edition I read actually had readers' group's discussion questions included! REALLY?  For something as shallow and frivolous as this debut novel, soaked in blood and gruesomeness?  And of course, all this horrible stuff happens to her while her husband is away and unreachable (hence the placing of the action in the pre-cell phone days!), and no one thinks to have the heroine go stay with someone to keep her safe? Or to accompany her when she places herself in ridiculously dangerous situations for no reason?  Self-indulgent, indeed.	2012-05-03
